Year,Country,Sector,VAD
2006,UKR,goods,50085047.530802
2006,UKR,services,47583565.16808823
2006,ARE,goods,39948648.1854
2006,ARE,services,181540423.455
2006,GBR,goods,416280605.385465
2006,GBR,services,1624797189.378228
2006,TZA,goods,1638435.444458
2006,TZA,services,7987719.9905739995
2006,USA,goods,2026692557.7138271
2006,USA,services,11428035298.987078
2006,URY,goods,4355261.770286
2006,URY,services,14116767.429514
2006,UZB,goods,7021158.9096
2006,UZB,services,8408293.1321
2006,VEN,goods,105499952.751129
2006,VEN,services,122895553.102293
2006,VNM,goods,28414487.5239
2006,VNM,services,25473553.9018
2007,DZA,goods,30827394.59165
2007,DZA,services,108365707.9666
2007,AGO,goods,9474611.9546
2007,AGO,services,47402478.2001
2007,ARG,goods,56600102.876
2007,ARG,services,169710055.2934
2007,AUS,goods,193313422.7270284
2007,AUS,services,640483325.1572969
2007,AUT,goods,86435108.621711
2007,AUT,services,255964213.203617
2007,AZE,goods,4487538.913792999
2007,AZE,services,20046103.172378
2007,BHR,goods,2724879.653082
2007,BHR,services,13464363.64367
2007,BGD,goods,11730201.08683
2007,BGD,services,57717897.8636
2007,BLR,goods,18080.260437
2007,BLR,services,25328.520845000003
2007,BEL,goods,114398426.140007
2007,BEL,services,350230580.585621
2007,BOL,goods,4667995.24791
2007,BOL,services,6432554.2551
2007,BIH,goods,2147542.462459
2007,BIH,services,10984996.19523
2007,BRA,goods,290361619.4057847
2007,BRA,services,757351472.2195656
2007,BGR,goods,8054915.952866999
2007,BGR,services,34103424.41855
2007,KHM,goods,1521320.3403699999
2007,KHM,services,6028674.5685
2007,CAN,goods,473242731.1096102
2007,CAN,services,1008833126.4251444
2007,CHL,goods,43436889.9989459
2007,CHL,services,91106743.794384
2007,CHN,goods,1743080379.51321
2007,CHN,services,1677009509.6
2007,COL,goods,57944947.577744
2007,COL,services,87437698.184848
2007,COG,goods,1305040.207811
2007,COG,services,5408082.6762
2007,CRI,goods,4939041.563219
2007,CRI,services,20284223.470889002
2007,HRV,goods,8067526.8984
2007,HRV,services,39072627.1285
2007,CUB,goods,7557351.8923
2007,CUB,services,41932211.891100004
2007,CYP,goods,2825110.74765
2007,CYP,services,15241436.79591
2007,CZE,goods,64295101.981537
2007,CZE,services,113846187.01108
2007,DNK,goods,58030777.286444
2007,DNK,services,210852874.497876
2007,DOM,goods,7597517.571847
2007,DOM,services,32826719.75062
2007,ECU,goods,21722653.0271
2007,ECU,services,23019496.984983
2007,EGY,goods,26638980.5645
2007,EGY,services,136964789.5521
2007,SLV,goods,3189022.1255
2007,SLV,services,15729863.27742
2007,EST,goods,4320845.58763
2007,EST,services,13834228.234089
2007,ETH,goods,243816.051623
2007,ETH,services,441085.849522
2007,FIN,goods,68002047.215998
2007,FIN,services,150570096.774163
2007,FRA,goods,461720404.785231
2007,FRA,services,1848804437.660805
2007,GEO,goods,2469069.0816911
2007,GEO,services,6270748.2237282
2007,DEU,goods,794088266.41231
2007,DEU,services,2402802728.2547956
2007,GHA,goods,4125580.39543
2007,GHA,services,19393772.3966
2007,GRC,goods,45945926.657609
2007,GRC,services,201811451.537638
2007,GTM,goods,6026421.437705
2007,GTM,services,28274728.075938
2007,HND,goods,2181585.10455
2007,HND,services,9813612.392231
2007,HKG,goods,44164244.2961647
2007,HKG,services,90455670.44490969
2007,HUN,goods,34477606.032201
2007,HUN,services,87272155.17183
2007,ISL,goods,3066094.782937
2007,ISL,services,14387147.053880999
2007,IND,goods,429731086.59125
2007,IND,services,587006940.5633228
2007,IDN,goods,264680678.8
2007,IDN,services,209823343.94315362
2007,IRN,goods,124068155.629
2007,IRN,services,143576604.67584
2007,IRQ,goods,26058943.794999998
2007,IRQ,services,95258988.059
2007,IRL,goods,68243341.834439
2007,IRL,services,142335438.81972802
2007,ISR,goods,28099930.179883
2007,ISR,services,119003468.00050366
2007,ITA,goods,501885925.612523
2007,ITA,services,1483767853.2378979
2007,JPN,goods,901797594.069
2007,JPN,services,3306075336.433943
2007,KAZ,goods,44687908.801535
2007,KAZ,services,47178450.11439277
2007,KEN,goods,9796060.1379207
2007,KEN,services,13551992.715328978
2007,KWT,goods,51536728.930948995
2007,KWT,services,40927296.375087
2007,LVA,goods,4773709.980692
2007,LVA,services,19109105.413047
2007,LBN,goods,3558575.7837300003
2007,LBN,services,19202734.5215
2007,LTU,goods,8321074.66733
2007,LTU,services,22426664.990859002
2007,LUX,goods,3510161.431048
2007,LUX,services,26211657.26617
2007,MYS,goods,113494006.535873
2007,MYS,services,105743208.3480961
2007,MLT,goods,1632819.19854
2007,MLT,services,4471230.911122
2007,MEX,goods,292771983.0260257
2007,MEX,services,739604384.8044295
2007,MAR,goods,13436606.157498
2007,MAR,services,61807463.7758
2007,NLD,goods,199225903.381978
2007,NLD,services,503908277.325494
2007,NZL,goods,30985419.151747
2007,NZL,services,90907757.898682
2007,NOR,goods,97047398.209362
2007,NOR,services,208976454.677773
2007,OMN,goods,9908713.653604
2007,OMN,services,32253164.87351
2007,PAK,goods,27318633.291929998
2007,PAK,services,127394379.0657
2007,PRY,goods,5867649.484531
2007,PRY,services,5840546.911857
2007,PER,goods,29553668.6801969
2007,PER,services,61433027.84729776
2007,PHL,goods,80424408.4373123
2007,PHL,services,105853856.61671197
2007,POL,goods,96147351.349611
2007,POL,services,262590362.739486
2007,PRT,goods,36993351.970318004
2007,PRT,services,136339176.893319
2007,QAT,goods,21259691.580236
2007,QAT,services,67942297.36994
2007,KOR,goods,309633017.153193
2007,KOR,services,467912215.9044181
2007,ROU,goods,56049086.634217
2007,ROU,services,85590076.305131
2007,RUS,goods,367238666.254161
2007,RUS,services,639209316.4952052
2007,SAU,goods,87188447.60469
2007,SAU,services,330679767.6048
2007,SRB,goods,5676465.446484
2007,SRB,services,32436873.684383
2007,SGP,goods,40131526.04273
2007,SGP,services,145344347.21899998
2007,SVK,goods,22760272.061257
2007,SVK,services,56676145.516464
2007,SVN,goods,14937687.279
2007,SVN,services,30803308.659076
2007,ZAF,goods,82508118.6676347
2007,ZAF,services,175162099.77435243
2007,ESP,goods,306878155.707818
2007,ESP,services,959498333.265409
2007,LKA,goods,7395898.58363
2007,LKA,services,28415531.0631
2007,SWE,goods,109596375.633002
2007,SWE,services,318309126.66845804
2007,CHE,goods,134511514.1779835
2007,CHE,services,292296906.2126543
2007,THA,goods,127722639.235
2007,THA,services,184846111.02949598
2007,TUN,goods,6636271.617326
2007,TUN,services,31491421.72954
2007,TUR,goods,169751833.51742
2007,TUR,services,352471054.893257
2007,UKR,goods,68244480.756056
2007,UKR,services,64087904.71849554
2007,ARE,goods,48394906.6815
2007,ARE,services,222556477.795
2007,GBR,goods,476061688.718427
2007,GBR,services,1856571414.2024481
2007,TZA,goods,1624736.64912
2007,TZA,services,7993260.0798700005
2007,USA,goods,2184350053.136785
2007,USA,services,12119525804.8418
2007,URY,goods,5032572.759816
2007,URY,services,16563098.240316
2007,UZB,goods,9302729.28
2007,UZB,services,11069884.8029
2007,VEN,goods,133494706.9373091
2007,VEN,services,159052150.928899
2007,VNM,goods,29035075.5136
2007,VNM,services,29568468.5961
2008,DZA,goods,39287603.22847
2008,DZA,services,138812855.0652
2008,AGO,goods,13438014.6143
2008,AGO,services,67315752.057
2008,ARG,goods,72428628.75
2008,ARG,services,215907697.953
2008,AUS,goods,184933313.6856836
2008,AUS,services,641489374.4985437
2008,AUT,goods,97426375.463461
2008,AUT,services,284537615.317906
2008,AZE,goods,6371789.740409
2008,AZE,services,28944475.671943
2008,BHR,goods,3203880.571883
2008,BHR,services,15787420.80982
2008,BGD,goods,13605521.41915
2008,BGD,services,66916547.3556
2008,BLR,goods,25898.956787
2008,BLR,services,35958.565188
2008,BEL,goods,129401451.601038
2008,BEL,services,393035076.12793
2008,BOL,goods,6035962.4767000005
2008,BOL,services,8212938.3667
2008,BIH,goods,2718426.779338
2008,BIH,services,13814282.744450001
2008,BRA,goods,347426696.556852
2008,BRA,services,914511482.5880054
2008,BGR,goods,9891897.252627
2008,BGR,services,41617902.5934
2008,KHM,goods,1858262.851172
2008,KHM,services,7305956.45811
2008,CAN,goods,508877400.9534021
2008,CAN,services,1079657932.086199
2008,CHL,goods,45782872.1876052
2008,CHL,services,97147148.6959634
2008,CHN,goods,2239503375.030159
2008,CHN,services,2165455227.5
2008,COL,goods,70698546.90759599
2008,COL,services,106807786.4837
2008,COG,goods,1794869.49524
2008,COG,services,7329249.8509
2008,CRI,goods,5644546.3599
2008,CRI,services,23393257.617634002
2008,HRV,goods,9556216.1751
2008,HRV,services,46112814.9243
2008,CUB,goods,8010835.2716
2008,CUB,services,44865060.689
2008,CYP,goods,3284155.33942
2008,CYP,services,17872667.5294
2008,CZE,goods,81656111.854778
2008,CZE,services,144203364.22878
2008,DNK,goods,65790488.460692
2008,DNK,services,237503105.719765
2008,DOM,goods,8715174.574639
2008,DOM,services,38009085.45609
2008,ECU,goods,26017958.5127
2008,ECU,services,27177390.533013
2008,EGY,goods,35281208.1536
2008,EGY,services,180349148.611
2008,SLV,goods,3481938.12503
2008,SLV,services,17116647.5033
2008,EST,goods,4844271.6981069995
2008,EST,services,15444964.17745
2008,ETH,goods,353585.703371
2008,ETH,services,628425.0149139999
2008,FIN,goods,77125480.70136
2008,FIN,services,169770800.543052
2008,FRA,goods,516578520.894078
2008,FRA,services,2054953875.481987
2008,GEO,goods,2910597.1807287
2008,GEO,services,7723124.282539899
2008,DEU,goods,891154954.3792421
2008,DEU,services,2659887655.4056745
2008,GHA,goods,4883881.77552
2008,GHA,services,22952884.552699998
2008,GRC,goods,52139149.079126
2008,GRC,services,229020183.689037
2008,GTM,goods,7100325.726064
2008,GTM,services,33112231.603065
2008,HND,goods,2529740.786486
2008,HND,services,11321134.727348
2008,HKG,goods,44527301.8891848
2008,HKG,services,89430143.83729488
2008,HUN,goods,39333842.786454
2008,HUN,services,98891912.116817
2008,ISL,goods,2659070.417023
2008,ISL,services,12028195.175869
2008,IND,goods,476373353.34924203
2008,IND,services,649345987.9102787
2008,IDN,goods,310566458.9
2008,IDN,services,246860561.71388912
2008,IRN,goods,146797932.669
2008,IRN,services,170531501.15243
2008,IRQ,goods,32499339.881
2008,IRQ,services,116447343.867
2008,IRL,goods,71408102.58457701
2008,IRL,services,150293682.272741
2008,ISR,goods,34335336.805771
2008,ISR,services,145945569.4109132
2008,ITA,goods,556769288.844258
2008,ITA,services,1637277905.951962
2008,JPN,goods,1003459236.242
2008,JPN,services,3758633080.564066
2008,KAZ,goods,56289150.488035
2008,KAZ,services,59462049.16139606
2008,KEN,goods,10893473.2405796
2008,KEN,services,15080094.725885458
2008,KWT,goods,65140770.657239
2008,KWT,services,50922588.546865
2008,LVA,goods,5786743.599836
2008,LVA,services,23039314.435345
2008,LBN,goods,4377587.72693
2008,LBN,services,23458469.0336
2008,LTU,goods,10142883.452012
2008,LTU,services,27535102.629786
2008,LUX,goods,3966028.846863
2008,LUX,services,29545762.90984
2008,MYS,goods,138235671.68266
2008,MYS,services,128580785.38174833
2008,MLT,goods,1935351.8189959999
2008,MLT,services,5242282.813471
2008,MEX,goods,315311797.7537253
2008,MEX,services,794713576.1891792
2008,MAR,goods,15980315.053616
2008,MAR,services,73560332.824
2008,NLD,goods,225950058.56625
2008,NLD,services,566334078.118293
2008,NZL,goods,32373661.728739
2008,NZL,services,93695663.070044
2008,NOR,goods,111927094.417157
2008,NOR,services,239823857.75666898
2008,OMN,goods,13677989.881807
2008,OMN,services,43992938.22865
2008,PAK,goods,30770041.69022
2008,PAK,services,141870774.6546
2008,PRY,goods,7906460.010725
2008,PRY,services,7741530.085065
2008,PER,goods,35115732.0878038
2008,PER,services,73183863.87839279
2008,PHL,goods,96226622.1655966
2008,PHL,services,124698171.50348629
2008,POL,goods,117622600.71378
2008,POL,services,322826367.574197
2008,PRT,goods,41361329.967832
2008,PRT,services,151214239.50074
2008,QAT,goods,27832729.456828
2008,QAT,services,89381121.64263
2008,KOR,goods,284574961.100435
2008,KOR,services,419125142.16636276
2008,ROU,goods,68911269.251001
2008,ROU,services,105783494.05653
2008,RUS,goods,504844555.100308
2008,RUS,services,874519120.9632194
2008,SAU,goods,105263695.42537999
2008,SAU,services,402157118.49799997
2008,SRB,goods,6881527.394045
2008,SRB,services,39385010.69258
2008,SGP,goods,44258483.08242
2008,SGP,services,162305763.307
2008,SVK,goods,27865911.526179
2008,SVK,services,68906401.654301
2008,SVN,goods,17055905.994025
2008,SVN,services,35209267.529478
2008,ZAF,goods,83171895.8372425
2008,ZAF,services,173888425.95689276
2008,ESP,goods,331383961.308363
2008,ESP,services,1051429803.571496
2008,LKA,goods,9265447.01257
2008,LKA,services,36579826.7076
2008,SWE,goods,112798994.514981
2008,SWE,services,327878640.52352303
2008,CHE,goods,160141305.1361157
2008,CHE,services,341628523.4449703
2008,THA,goods,149923118.8
2008,THA,services,217238463.468561
2008,TUN,goods,7665247.065366
2008,TUN,services,36613787.700279996
2008,TUR,goods,197819768.040661
2008,TUR,services,410517814.287467
2008,UKR,goods,67192289.36417
2008,UKR,services,84150238.69699633
2008,ARE,goods,57890306.6172
2008,ARE,services,264245126.908
2008,GBR,goods,472763554.839705
2008,GBR,services,1828318388.36712
2008,TZA,goods,1675014.281397
2008,TZA,services,8125584.91148
2008,USA,goods,2240662316.9107733
2008,USA,services,12289840691.729742
2008,URY,goods,6402018.594961
2008,URY,services,21333762.506934
2008,UZB,goods,11847891.25
2008,UZB,services,14027980.3769
2008,VEN,goods,171360523.000764
2008,VEN,services,207845947.830154
2008,VNM,goods,34673189.654
2008,VNM,services,36847196.0221
2009,DZA,goods,31875169.57588
2009,DZA,services,120213023.1881
2009,AGO,goods,13854302.90968
2009,AGO,services,70387964.683
2009,ARG,goods,69085502.635
2009,ARG,services,207572307.156
2009,AUS,goods,169087099.0368809
2009,AUS,services,622381278.788577
2009,AUT,goods,88593476.790808
2009,AUT,services,266990397.62986898
2009,AZE,goods,6111560.929566
2009,AZE,services,28373150.860073
2009,BHR,goods,2923294.309771
2009,BHR,services,14581370.01926
2009,BGD,goods,15123213.05274
2009,BGD,services,75182528.4138
2009,BLR,goods,18464.472327
2009,BLR,services,25092.683767000002
2009,BEL,goods,118330738.999459
2009,BEL,services,368844858.35675
2009,BOL,goods,6305848.57307
2009,BOL,services,8905319.45
2009,BIH,goods,2562646.241665
2009,BIH,services,13103154.41437
2009,BRA,goods,349160169.455598
2009,BRA,services,923647648.7416737
2009,BGR,goods,9020336.535375
2009,BGR,services,38913763.9453
2009,KHM,goods,1828196.805219
2009,KHM,services,7244274.48083
2009,CAN,goods,431805594.6342361
2009,CAN,services,982364032.9660083
2009,CHL,goods,43849635.5469284
2009,CHL,services,94399636.90834148
2009,CHN,goods,2422981957.211729
2009,CHN,services,2383239319
2009,COL,goods,69527037.93329
2009,COL,services,105541382.729599
2009,COG,goods,1554246.4118
2009,COG,services,6410300.4679
2009,CRI,goods,5489750.86505
2009,CRI,services,23473183.268138003
2009,HRV,goods,8630122.2058
2009,HRV,services,42256076.0986
2009,CUB,goods,8297655.7446
2009,CUB,services,46387316.1019
2009,CYP,goods,3143389.1050799997
2009,CYP,services,17066928.51697
2009,CZE,goods,70702777.046997
2009,CZE,services,127436629.420338
2009,DNK,goods,58103697.942536
2009,DNK,services,222667523.871856
2009,DOM,goods,8640800.102164
2009,DOM,services,38655626.07956
2009,ECU,goods,24726061.52749
2009,ECU,services,26677330.580326002
2009,EGY,goods,37364701.403400004
2009,EGY,services,191675108.569
2009,SLV,goods,3325859.71531
2009,SLV,services,16622854.7848
2009,EST,goods,3832380.8045630003
2009,EST,services,12421556.736633
2009,ETH,goods,398671.074798
2009,ETH,services,695413.130744
2009,FIN,goods,66514266.72713
2009,FIN,services,152059751.493296
2009,FRA,goods,478407859.313878
2009,FRA,services,1934931298.915579
2009,GEO,goods,2420916.7193361
2009,GEO,services,6573674.1473454
2009,DEU,goods,784349563.567233
2009,DEU,services,2456849882.164327
2009,GHA,goods,4355818.83282
2009,GHA,services,20401880.8503
2009,GRC,goods,50474573.996299
2009,GRC,services,224418681.731871
2009,GTM,goods,6761155.5658
2009,GTM,services,31823028.939828
2009,HND,goods,2546852.604059
2009,HND,services,11693601.243634
2009,HKG,goods,43740823.3036508
2009,HKG,services,89813698.61587802
2009,HUN,goods,31935828.161813002
2009,HUN,services,81043169.169135
2009,ISL,goods,1945924.522726
2009,ISL,services,8675173.83547
2009,IND,goods,491455280.777348
2009,IND,services,675040246.0439173
2009,IDN,goods,317253052.1
2009,IDN,services,261061861.0027408
2009,IRN,goods,151033054.523
2009,IRN,services,175491193.94314
2009,IRQ,goods,38058603.073
2009,IRQ,services,146929067.575
2009,IRL,goods,60275011.262734
2009,IRL,services,127947796.739601
2009,ISR,goods,32240059.722448003
2009,ISR,services,139450547.34989923
2009,ITA,goods,510146531.092368
2009,ITA,services,1521703384.88243
2009,JPN,goods,1042915668.883
2009,JPN,services,4026409679.273418
2009,KAZ,goods,49440013.760564
2009,KAZ,services,53043497.91069404
2009,KEN,goods,11182290.4346251
2009,KEN,services,15615963.60617083
2009,KWT,goods,48128195.521841
2009,KWT,services,40595975.402706
2009,LVA,goods,4512515.824672
2009,LVA,services,17945052.619498
2009,LBN,goods,5017394.00057
2009,LBN,services,26999977.9313
2009,LTU,goods,8016453.705883999
2009,LTU,services,22187569.821161
2009,LUX,goods,3458587.619999
2009,LUX,services,27244195.54258
2009,MYS,goods,119458995.80188799
2009,MYS,services,114279672.27890718
2009,MLT,goods,1818727.0728749998
2009,MLT,services,4973887.469792
2009,MEX,goods,249392597.7172408
2009,MEX,services,640481180.638065
2009,MAR,goods,15678446.273773
2009,MAR,services,74655374.6823
2009,NLD,goods,203287221.36984
2009,NLD,services,526250600.433186
2009,NZL,goods,29324094.535537
2009,NZL,services,84813906.788676
2009,NOR,goods,95612453.317233
2009,NOR,services,206185586.006464
2009,OMN,goods,11610612.708982
2009,OMN,services,38266116.7628
2009,PAK,goods,30718975.989550002
2009,PAK,services,142737027.4067
2009,PRY,goods,6679833.183842
2009,PRY,services,6584398.061566
2009,PER,goods,33136773.6512084
2009,PER,services,69704319.00870657
2009,PHL,goods,85263997.3075891
2009,PHL,services,111546245.35525423
2009,POL,goods,95367548.527311
2009,POL,services,262888297.371535
2009,PRT,goods,38754420.48112
2009,PRT,services,141212724.683574
2009,QAT,goods,23216121.376889
2009,QAT,services,76567247.65687001
2009,KOR,goods,256745167.109083
2009,KOR,services,379809743.27972203
2009,ROU,goods,53165172.22661
2009,ROU,services,81555853.18658
2009,RUS,goods,385595573.266706
2009,RUS,services,666342387.2144192
2009,SAU,goods,89732702.19563
2009,SAU,services,342557300.115
2009,SRB,goods,5640783.06149
2009,SRB,services,32557096.29667
2009,SGP,goods,41096759.09973
2009,SGP,services,150594746.292
2009,SVK,goods,24395961.807885
2009,SVK,services,60234690.7751
2009,SVN,goods,14749922.433619
2009,SVN,services,30594240.73183
2009,ZAF,goods,81084037.6953873
2009,ZAF,services,169226571.33806178
2009,ESP,goods,312173805.349008
2009,ESP,services,984615013.134964
2009,LKA,goods,9121082.97432
2009,LKA,services,37108417.6459
2009,SWE,goods,90756063.930408
2009,SWE,services,266617326.341928
2009,CHE,goods,148684524.00693262
2009,CHE,services,321494999.3982336
2009,THA,goods,119638737.27
2009,THA,services,177731329.419613
2009,TUN,goods,7083860.686527
2009,TUN,services,33794576.76799
2009,TUR,goods,167887033.900543
2009,TUR,services,347996553.174642
2009,UKR,goods,43252905.521126
2009,UKR,services,60446840.76487245
2009,ARE,goods,46157693.086
2009,ARE,services,212355505.341
2009,GBR,goods,394615513.104174
2009,GBR,services,1523874436.778817
2009,TZA,goods,1752249.993832
2009,TZA,services,8277477.82241
2009,USA,goods,2097022470.093116
2009,USA,services,11494866913.631222
2009,URY,goods,6289563.126384
2009,URY,services,20906743.520459
2009,UZB,goods,14017647.999
2009,UZB,services,16978871.818800002
2009,VEN,goods,170500091.078968
2009,VEN,services,215252920.274706
2009,VNM,goods,32627802.988
2009,VNM,services,35943901.6594
2010,DZA,goods,37626817.48077
2010,DZA,services,140967030.5264
2010,AGO,goods,14006074.0146
2010,AGO,services,69252069.262
2010,ARG,goods,82369630.809
2010,ARG,services,248133519.135
2010,AUS,goods,213534173.200125
2010,AUS,services,788171355.5549251
2010,AUT,goods,88997427.160576
2010,AUT,services,264408567.473205
2010,AZE,goods,7071418.25075
2010,AZE,services,32584471.365877
2010,BHR,goods,3370292.554712
2010,BHR,services,16622337.17859
2010,BGD,goods,16858979.75003
2010,BGD,services,83817619.7825
2010,BLR,goods,21804.404798
2010,BLR,services,29742.660074
2010,BEL,goods,121611931.830823
2010,BEL,services,372940549.45361704
2010,BOL,goods,7328273.06193
2010,BOL,services,10072448.256
2010,BIH,goods,2473259.749812
2010,BIH,services,12522313.25682
2010,BRA,goods,454039585.170913
2010,BRA,services,1208683476.7044222
2010,BGR,goods,9197340.763154
2010,BGR,services,38338450.394
2010,KHM,goods,2051863.807945
2010,KHM,services,7984319.9364
2010,CAN,goods,511897976.5494352
2010,CAN,services,1153414223.1957822
2010,CHL,goods,54978720.6473118
2010,CHL,services,118693135.00504845
2010,CHN,goods,2828491575.588759
2010,CHN,services,2781107540.9
2010,COL,goods,85798593.308215
2010,COL,services,130320021.619882
2010,COG,goods,1981337.75429
2010,COG,services,7883541.402000001
2010,CRI,goods,6697965.592157
2010,CRI,services,28850096.244716
2010,HRV,goods,8275658.325200001
2010,HRV,services,39922601.0927
2010,CUB,goods,8426684.8985
2010,CUB,services,46636257.933
2010,CYP,goods,3069783.9415
2010,CYP,services,16697053.3032
2010,CZE,goods,72654558.877989
2010,CZE,services,129445404.85688101
2010,DNK,goods,60143124.85527
2010,DNK,services,223350754.175555
2010,DOM,goods,9450135.792038
2010,DOM,services,42129529.10413
2010,ECU,goods,27778967.86886
2010,ECU,services,29937480.076817
2010,EGY,goods,41989892.0344
2010,EGY,services,214199337.524
2010,SLV,goods,3472215.59689
2010,SLV,services,17254409.3689
2010,EST,goods,3840400.0249220002
2010,EST,services,12274488.885165
2010,ETH,goods,421403.122577
2010,ETH,services,744530.017615
2010,FIN,goods,67303980.494014
2010,FIN,services,152697795.230587
2010,FRA,goods,475763289.345249
2010,FRA,services,1902063602.413008
2010,GEO,goods,2528282.8335176
2010,GEO,services,6891229.5608947
2010,DEU,goods,818955050.571241
2010,DEU,services,2475532438.714209
2010,GHA,goods,5120889.86912
2010,GHA,services,24230652.5334
2010,GRC,goods,46318576.551742
2010,GRC,services,205649052.04357
2010,GTM,goods,7470608.146925
2010,GTM,services,34792827.218836
2010,HND,goods,2772460.000923
2010,HND,services,12564168.9267
2010,HKG,goods,47200356.9495675
2010,HKG,services,93986830.7371381
2010,HUN,goods,32321592.696816
2010,HUN,services,81038507.562296
2010,ISL,goods,2029302.833772
2010,ISL,services,8875152.607696999
2010,IND,goods,613855600.365085
2010,IND,services,845286153.892619
2010,IDN,goods,410733340.1
2010,IDN,services,338547644.0314504
2010,IRN,goods,173817521.329
2010,IRN,services,200835408.4322
2010,IRQ,goods,40751836.015
2010,IRQ,services,156278621.353
2010,IRL,goods,56367848.096682
2010,IRL,services,117585695.03165
2010,ISR,goods,36253054.136307
2010,ISR,services,156717442.71369413
2010,ITA,goods,502426528.555919
2010,ITA,services,1489296515.757712
2010,JPN,goods,1155683912.771
2010,JPN,services,4399324898.762182
2010,KAZ,goods,62756056.20387
2010,KAZ,services,66949934.36974645
2010,KEN,goods,11742474.01107597
2010,KEN,services,16341453.091353914
2010,KWT,goods,56025984.785136
2010,KWT,services,45758576.450978994
2010,LVA,goods,4216769.767963
2010,LVA,services,16533796.172403
2010,LBN,goods,5354616.57727
2010,LBN,services,28857154.3525
2010,LTU,goods,7795404.061587
2010,LTU,services,21232147.741436
2010,LUX,goods,3535967.446349
2010,LUX,services,27283485.04337
2010,MYS,goods,146847173.656416
2010,MYS,services,139224662.92638785
2010,MLT,goods,1833777.41198
2010,MLT,services,4997388.054885
2010,MEX,goods,292737411.4621471
2010,MEX,services,751958994.0869447
2010,MAR,goods,15948742.290225
2010,MAR,services,74368636.7907
2010,NLD,goods,204536026.638132
2010,NLD,services,518869024.84551996
2010,NZL,goods,36060603.476573996
2010,NZL,services,104041945.13184999
2010,NOR,goods,107165740.361617
2010,NOR,services,231565936.95321602
2010,OMN,goods,14247801.80226
2010,OMN,services,45182500.139520004
2010,PAK,goods,33563458.0593
2010,PAK,services,155201779.9903
2010,PRY,goods,8623010.27393
2010,PRY,services,8437395.57426
2010,PER,goods,41021954.7355934
2010,PER,services,86094548.45575446
2010,PHL,goods,102537824.7446352
2010,PHL,services,134449236.07018852
2010,POL,goods,103433320.892599
2010,POL,services,286616490.090654
2010,PRT,goods,39506546.999824
2010,PRT,services,142697678.208744
2010,QAT,goods,28025424.169654
2010,QAT,services,91120322.06868
2010,KOR,goods,318854686.504219
2010,KOR,services,465751206.7483391
2010,ROU,goods,56172426.641144
2010,ROU,services,86572047.63042
2010,RUS,goods,456835494.90938497
2010,RUS,services,792503426.5422119
2010,SAU,goods,100595100.10669
2010,SAU,services,384594328.7475
2010,SRB,goods,5033559.350718
2010,SRB,services,29538520.973876
2010,SGP,goods,49814860.0476
2010,SGP,services,183324512.341
2010,SVK,goods,24276233.410565
2010,SVK,services,60884638.724352
2010,SVN,goods,15349867.995010002
2010,SVN,services,31674612.828686
2010,ZAF,goods,100675075.53806141
2010,ZAF,services,214431714.10364223
2010,ESP,goods,306786046.217188
2010,ESP,services,967069138.137879
2010,LKA,goods,10654529.48699
2010,LKA,services,43342664.1737
2010,SWE,goods,105972207.262976
2010,SWE,services,310792881.309279
2010,CHE,goods,169368780.41798818
2010,CHE,services,363483729.6166037
2010,THA,goods,148440447.97
2010,THA,services,220574405.986392
2010,TUN,goods,7476841.403687
2010,TUN,services,35644265.96574
2010,TUR,goods,199441756.930592
2010,TUR,services,417532471.861434
2010,UKR,goods,50037805.991527
2010,UKR,services,70558904.75592113
2010,ARE,goods,50749918.1951
2010,ARE,services,231856266.549
2010,GBR,goods,418209190.695504
2010,GBR,services,1609286632.280216
2010,TZA,goods,1732484.8546
2010,TZA,services,8195007.896
2010,USA,goods,2263208670.810866
2010,USA,services,12403418317.32804
2010,URY,goods,7698741.111207
2010,URY,services,26038424.035561
2010,UZB,goods,15714302.488
2010,UZB,services,18942080.511099998
2010,VEN,goods,197686431.131542
2010,VEN,services,250880892.528682
2010,VNM,goods,27506353.414
2010,VNM,services,32383620.0359
2011,DZA,goods,46202587.4317
2011,DZA,services,172132963.5772
2011,AGO,goods,17423919.7786
2011,AGO,services,84876662.044
2011,ARG,goods,100184154.16
2011,ARG,services,300553521.33
2011,AUS,goods,254635313.17055
2011,AUS,services,932096304.8497692
2011,AUT,goods,99626013.992532
2011,AUT,services,290508543.900371
2011,AZE,goods,8395287.29295
2011,AZE,services,38287485.17787
2011,BHR,goods,3981216.2793900003
2011,BHR,services,19461570.06073
2011,BGD,goods,17918873.4898
2011,BGD,services,89045149.5667
2011,BLR,goods,28439.775499
2011,BLR,services,43908.83659300001
2011,BEL,goods,138120155.01452
2011,BEL,services,414523767.958063
2011,BOL,goods,8859381.85512
2011,BOL,services,12019550.86
2011,BIH,goods,2709821.795562
2011,BIH,services,13636130.22969
2011,BRA,goods,523455359.594291
2011,BRA,services,1391728114.7461317
2011,BGR,goods,10471249.907012
2011,BGR,services,42374051.4062
2011,KHM,goods,2369044.027637
2011,KHM,services,9117086.6742
2011,CAN,goods,570753116.9088086
2011,CAN,services,1264388264.5079463
2011,CHL,goods,63848160.503069
2011,CHL,services,137525375.16918728
2011,CHN,goods,3442982036.1521
2011,CHN,services,3382494051.8
2011,COL,goods,98709515.898671
2011,COL,services,150005935.976726
